business_id,stars,city,categories,review_count
mZwmzhI1U_xXVpMRSaItIQ,4.5,Madison,Vehicle,21
wXri8QF92KOYe2INyca0yQ,3,Madison,Bars,30
3P6IQFwMyH2FE4msc5WM7w,5,Madison,Food,18
2vsPceME9rHNZ9OkR5zrpg,4,Madison,Bars,52
#NAME?,4,Madison,Home,3
jSkzEQSTh_GJCwf1wCLEAA,4.5,Madison,Home,5
5-zorZMowhrM6fEMOCAGqg,2,Madison,Entertainment,12
Q4oFbp3XgQXdHz3fR4N_Vw,4,Madison,Music,6
4TOVkJj25k-Sm0CTRcvkaw,4,Madison,Food,57
vZkR7xkqtzcK7klbD--Rug,2.5,Madison,Shopping,75
fEX1IcPNrhJAdwk4DgyVVw,4,Madison,Shopping,348
vOCmoA6cvhlA5bcATzUR0g,2,Madison,Home,50
yRPXTsgpXdiaRuYJ2akQ9w,2.5,Madison,Home,9
LLR8iqKn7nmfwXWl1S13Lw,3,Madison,Vehicle,59
vuWwfljq41Yov7TucPDbFw,4.5,Madison,Bars,8
upKjWj5qf-wcZOgf-4XKIQ,4,Madison,Home,11
mygl9lptIc4p1kPYnWSncA,4.5,Madison,Shopping,14
Rygjh3Lqy8r6LvnTnELOJw,1.5,Madison,Food,34
c1cGCn1syl9_c6XKEu4Mhg,3.5,Madison,Food,15
HOMBFwgPLC_Wc9k7Obo7OQ,4,Madison,Home,60
0pXk2JkijBpi2Iz0D5pFXA,3.5,Madison,Food,133
FcmegKpfN3-URlKGgbSyKg,4,Madison,Food,53
8T62y41_xnOqh8dCaDGEmA,4.5,Madison,Food,4
CLW4LJCYbAkwlgNWB2rVbQ,4,Madison,Vehicle,71
SCkHO3E2ulcal8YhxucgyQ,4.5,Madison,Hotels,3
phaiT959kOOKaMAWm1AtTA,5,Madison,Vehicle,3
oPsn2zSMchH0I4AuiiH5Qw,3.5,Madison,Food,19
EBF9x0PFZezvFhV4olMW-g,3.5,Madison,Food,23
uI6ULMaiOOBGJkWtIKtRMQ,2.5,Madison,PersonalCare,8
rEhQS9FjkisGu4v0FgDDEg,4,Madison,Food,19
2qF0zck7dlPnB1X6asJBXw,4,Madison,Entertainment,25
hSl4HdPdu6ohwFKJPfj93A,4,Madison,Bars,154
d6XyDGhXXW_KlxtiWz7hew,3.5,Madison,Education,28
ZsW6u-VphwlGzF7jgpS_3w,3,Madison,PersonalCare,3
jsmGUmgbyAoLOmDq1gF6Aw,4.5,Madison,PersonalCare,18
uwjl8UJhUINe_RwbgZsgsg,3,Madison,PersonalCare,10
XEnAF-JcPgoo5zcf02Xmrg,1.5,Madison,Food,10
XfIOLkocJrlKku0mZFZQkw,4.5,Madison,Shopping,9
IzzdbZmf8WJ488StO4DnKQ,2,Madison,Events,6
CQDpilFXuke4O2lt8-WeZA,3,Madison,Shopping,10
ooJW9myvGU9dPbHAZ1lGtg,5,Madison,Food,8
DTU4KeFL7HPzX_gPyhr3Qw,3,Madison,Sports,20
QxXxClmpVcsVlpv3Pvn4mA,4.5,Madison,Shopping,13
_NW61hsQvk7u2E_xWiWyMQ,4,Madison,PersonalCare,11
mfg_CS6IXZwfeUGGWKRUrg,3.5,Madison,Shopping,16
yRm55eEPgnj2_0XoHyLDVg,3.5,Madison,PersonalCare,16
R3taguNpzCJ4DRHrqWDkhg,4,Madison,Stores,7
YL29e6T9g_gOMJbkd7OKeQ,3,Madison,Food,8
k31Dhlp0nzyu8NrQRR0r0g,4,Madison,PersonalCare,10
KX56UG1Er2lNDQKUs9AdCw,4.5,Madison,Entertainment,7
dpuSL_nJzRpeQaP5MK9tCQ,5,Madison,Sports,7
DZV4_RtUL6hlreDupspxpQ,4,Madison,Food,126
BcaG79yRTstTnmdz7e5l8g,4,Madison,Home,9
_z9UrC5hCTBK1JIgQD0YDw,3.5,Madison,Shopping,56
R-uBWKTDv8FS3Scskr6UCA,3.5,Madison,Vehicle,38
TmtKFFtFgtgbT_vv14R03w,3,Madison,Stores,11
aP9wnNPiOIWCyk27ZTeRqQ,3.5,Madison,Work,101
ejSXZ1-RcwNZdjghjTY_pg,4,Madison,Home,3
7dlX9oOy3o1_MPV-t7wTSA,3,Madison,Vehicle,8
bjUxKTk6JOf7OP4kaD4Ktw,4.5,Madison,Home,8
jMuL6rhpAMlZUjxCRhoszg,3.5,Madison,Stores,87
0Y-DGPgUpUD-_6_l_q-iOw,2,Madison,Shopping,3
ra84MHFuTnIX6metymk6zg,3.5,Madison,PersonalCare,13
06R9xljRMJQDjAd-bgnEew,3,Madison,Food,6
Nn1Bh7-TnLcYJ1lfdSutDg,3,Madison,Home,7
ZVCdIgZhGgnGBdzt2Y0Iiw,3.5,Madison,Entertainment,84
IVPXZZXklwOc5cbZV-mLRg,4,Madison,Home,36
IS7OgA06mNbb3PKfPAeK7Q,3.5,Madison,Shopping,13
9JCrzYOG4saIMG87sMGnQw,4,Madison,Food,4
nX6u04km5inbGEbgnaJ-8Q,3,Madison,PersonalCare,36
Wv7AqSOOnMR676h3bZWyJw,3.5,Madison,Home,41
slyBpcL9O_pU1ljR5tCBxQ,3.5,Madison,Entertainment,38
XCPAV44iWsJwzKo2yyXi2A,1.5,Madison,Bars,3
QqHl5Z0p8eAWxWxcTtaWkw,4,Madison,Home,30
Pb9cj71KFAFpffzgzIUPCQ,3.5,Madison,Vehicle,7
og3FXunNd_U3EmwJNpEFyQ,4,Madison,PersonalCare,9
4HDRS3XkrWR9rZYH1-JdiQ,2,Madison,Food,3
tle6nD07KGkC2qZHRFzINg,4.5,Madison,Shopping,17
1fEAzQEmNN1bfXUtgPJZpg,4.5,Madison,Events,15
c988uFe1-6Xix-vUTd9rMQ,3,Madison,Food,9
M9hINQo_GnEenib_3wA33Q,3.5,Madison,Shopping,35
MAQuGx-ontt6sFidiyivRQ,3,Madison,Bars,126
fBBMlJIud_LXrTV-zfkM0g,3.5,Madison,Sports,77
AV81CF9cHqUW0HKaELreYA,3.5,Madison,Sports,7
rVFCvjvDooc_9tGuVJBktQ,4.5,Madison,Food,10
pyy8EDCHrDWFZ-tGp6Dzpg,4,Madison,Vehicle,15
DcNjjiT0ONBCEfo500gJ5A,4.5,Madison,Food,9
la6HHAjs9DKETo0qxLAgDg,4.5,Madison,Entertainment,17
rcF4ynGx5ySNQ3UFRPpcKA,4,Madison,PersonalCare,217
sVbu6BoREK3QNKZ7KylwaQ,3.5,Madison,Food,3
v5mjUyUZeWfLTdxXfZYKMg,3,Madison,Food,18
nJ-YC_uNcFGejWRJgA-Raw,2.5,Madison,Food,11
RuXPNPkBMTDfr7GlxB7Yfw,5,Madison,Entertainment,9
HGebj0kKfcL5ai3p2GzsBA,4,Madison,Bars,34
ZyaqYNhN6K6DIt21MesYoQ,4.5,Madison,Food,4
XgNy4vCHn-1NVzu6xgZIxg,4,Madison,Food,51
bXwFv2IslBSzkMPFkS_aLw,3.5,Madison,Entertainment,30
IbYYCuGqR4Lgfvf_WJTNuw,3,Madison,Sports,124
S4kdd9ARn6gA0-D6GgBq9w,5,Madison,Bars,8
SYm-tS651b5jkdvIzAhWeg,4,Madison,Food,28
3_dKevejfGY3eRj2xprRIQ,4,Madison,Food,54
QZFfD5SGIoe7WOWGHXWiTQ,4.5,Madison,Food,38
Dzx8oPvlXsYDvAAONyONyg,4,Madison,Food,42
3zA339EbjuYmPpzDvEVHQg,3.5,Madison,Food,16
54A2UMMV2i3Smx1F4TGByw,5,Madison,Food,4
_Aqv6vqRSE2hUeK0wS60Ug,4,Madison,Food,29
qymr9oI_9DCswudVnbLmHQ,3,Madison,Food,5
4OXNgYFTNQxBmMR-0cV7Aw,2.5,Madison,Education,16
J3A5V0Hl07o_KQSI2hHf_g,4,Madison,Bars,414
BrmCKWkhok50lioPKFvQFA,4.5,Madison,Food,5
hw3PuW-d1SsRkXH-0EfaWw,4.5,Madison,Shopping,5
F55lzI0BrxnZLhwh6pF0ZA,3.5,Madison,Sports,15
_tf1vHmO1Vns8YDiw8qKDA,5,Madison,Bars,7
lWtpoG_7K7wwyvggpdIDRQ,4,Madison,#N/A,53
KlXFiE8uA4R7o0uH9_GFYQ,2.5,Madison,Food,9
nomnWzvk6L7wQUsMxCYlVA,2.5,Madison,Entertainment,8
vM5yWvYfNS4Q57VN4XTyEA,1.5,Madison,Bars,11
hqWftK-x7pihirsx5rSenw,4,Madison,Bars,7
Cn5BOReDVZ_RVStyzs_TYA,4.5,Madison,Bars,81
XhDlbfGzy_sVDs76n9oTGQ,2,Madison,Bars,14
3sXEZQmJl-hwlOz-zoF7wQ,4,Madison,Food,5
cnc5Fu-xE1CKLI_bh7P01g,4,Madison,Entertainment,110
bWovO2HjTuDwjtEhk7J31g,3,Madison,Food,11
7c4oNE_J9jyfy-WtrWLctQ,4,Madison,Food,4
JsO7hfhbi_bGVr_eHvIWMg,4,Madison,Food,8
VmHw-izKsUeceM6YEjg9tA,4,Madison,Sports,4
CESeX2Nb4m2kMNJPs3Qluw,3,Madison,Food,11
FoHNVQQbiuY7CV8cc-iFzg,4,Madison,Food,63
tR9OWXHm1H9EPrBhw1gLMQ,4,Madison,Food,10
CaczZDtFMnLT2hv5cyuBzw,3,Madison,Food,13
RC_6Br1TzdgWWDDIZMAI1A,3,Madison,Food,53
tZLWRZhFIsiUXq107fT-JA,3.5,Madison,Food,4
dZVZQmj-UESxt1aocoBNyw,3,Madison,Food,4
yTo0of6qzLmyaOZ3Uiha8w,4.5,Madison,Food,39
J-ufODi62MXZhzwJU2172g,1.5,Madison,Food,7
uQeCTU9vjgdvfXPw6uB5DA,4.5,Madison,Stores,3
8tE_yVAcMnxViAznIONBWg,4.5,Madison,Food,9
tr4lB0YBMxnWjbWr2BEd5w,4,Madison,Bars,11
ogBpGx1dMb1XrQFYfuhW9Q,3,Madison,Food,9
#NAME?,4.5,Madison,Food,7
0O0e2H4yNg3oQW805lsdzQ,4.5,Madison,Home,3
lr9UqdkgQesySRNAvyZPRA,4,Madison,Food,15
UsEsD5X9dHIMAWDUPs_Utg,5,Madison,Food,4
N5HNGklHszN9FZzzl3n03A,3.5,Madison,Food,3
Wmwvg1tzJ4BXsAukaimyng,2.5,Madison,Food,3
HxHXs5cTOWtHGNA9l6ojFA,3.5,Madison,Food,78
JxYTEIQqDEXgjHXtfvecAA,1.5,Madison,Shopping,3
OzB1Hv1A8Lz_V4hYZ7Duzw,4.5,Madison,Work,34
u3aw72m1Vpwx7i71firyWQ,3,Madison,Entertainment,4
5m0OPZOPkohxh1D67M7ncA,3.5,Madison,Sports,15
hmPkit7DjWX9raBoACw_rg,3.5,Madison,Fashion,26
XSSo39F3bO_8UyAosFMDjw,4,Madison,Food,13
TqR8kAPQ-2Np8RAaL_aspA,4.5,Madison,Food,60
1QINSZ-dgPQqL4N0TTFWPA,3.5,Madison,Food,5
xajae0ukR4_hguNobwEawA,4,Madison,Food,137
#NAME?,5,Madison,Bars,8
YXfDJLWtchsCccaHMMkyYw,3.5,Madison,Food,110
bZX-b9fInWIk8j3Y50uBWQ,3.5,Madison,Bars,54
Yiwc0B1OMMLCRDDPx3C0iQ,4.5,Madison,Food,14
ZkefP3tMB3k75umsuP3sAw,4.5,Madison,Food,15
7QEuGyfmNzxZPTxVhXyKYQ,3,Madison,Hotels,15
1bXW0Ac0VEKqD8zqvmbtEg,4,Madison,Food,6
XG1Wzo9TOe69r2m2omXi-A,4.5,Madison,Hotels,3
dgq6Y3t81Hq3Og-qd4C5Ew,3,Madison,Food,15
KZwhEVrTWdriiwzHX8aQ0A,4.5,Madison,Sports,3
2DtS8_IjBx3cb9sgJ2sxjQ,4.5,Madison,Bars,17
Vt7kCJsL8xMrXEzrPyqmwA,2,Madison,Food,4
S-fNAS3auvsDkAl3xcByeg,1.5,Madison,Bars,5
T8zH3Tb7aodO0QXJg1qJFg,3.5,Madison,Food,7
e3_uSU1HoMEn9A451Lrq_g,2.5,Madison,Food,6
LHyB122HpkWueoWj-0bX4A,3,Madison,Shopping,18
MtqYWxZquv2kh4mtXhFAmg,3.5,Madison,Food,6
A8QunvG1_F2i9oOJGRoxeg,4.5,Madison,Education,4
omWFwLRqI3VTcM46L8-qaA,2.5,Madison,Bars,20
dOo_jUaYeHC4b6bgOytinw,4,Madison,Food,61
0pwnv2HPiUCncY-8xXJf1A,3.5,Madison,Food,6
pMc19nT9vzoxZ3R2RK3ddg,1.5,Madison,Food,3
ivtZQyk8W-ZRbUHkUpXh6Q,3,Madison,PersonalCare,17
IRo6kvc8HdYJUxnEVdV1EQ,4,Madison,Food,21
lIL_VuvmxBr_yQQH_P9QHg,4,Madison,PersonalCare,175
cG-wWJPO6MCuphYIqVcLsQ,3.5,Madison,Food,69
vXK8lVxFjyhVSoSgMvTxww,3,Madison,Food,20
juPm-LuC_jRwQtZuFlsoRg,3,Madison,Food,19
rcGhjWnTnDrnBlKQEKPjyA,5,Madison,Food,6
XWr5XeK6TD-oGQWfgnXm_Q,4,Madison,PersonalCare,4
EO_LRZc_g0KIR-uRC2ecnQ,3.5,Madison,Pets,61
naUQ_ZHKq2ONBwW5EhJXJQ,3.5,Madison,Food,235
GQKtoOLNysSneVweTD7wXA,2,Madison,Entertainment,5
R-4tjfnekooHGA8C-SWVhQ,5,Madison,Food,4
#NAME?,3.5,Madison,Stores,6
xHbPpgOiJVWlzDi-gSA2xw,3.5,Madison,Entertainment,3
cBdOHrSxYC62ixBipsVAJg,3.5,Madison,Food,12
iqQPtw_1KJMGXARhApMN2w,4,Madison,Home,21
FHZ64Oranz1H0P79lXKbug,4.5,Madison,Food,7
1rgTvrHz2JXojwM0GbmK7g,4.5,Madison,Entertainment,11
XsDFvUcFxnOEOw9zKvO-iA,3,Madison,Food,68
Br9o4CNzhwUw4YUHseGA-g,3.5,Madison,Entertainment,19
A_5rEz0Z9yD9JngBbeZfWg,4,Madison,Bank,4
5a4CX1l4pJ3tSp_KBNQ2VQ,4.5,Madison,Bars,16
_4X98f4irlXGiFcsV7YPgA,3.5,Madison,Food,5
d5lAPQVdqWrdaYBEVpDsIQ,2.5,Madison,Food,11
Q1boMG9CrpZ32njTInt1_A,4.5,Madison,Home,4
LtwfC-xDvCPhMMGJ0DdLnQ,4,Madison,Bars,13
dOklkqk15g-6-w7pOSPPBg,4.5,Madison,Entertainment,8
yO0vheaSkOLP_UDUBpsW1Q,4,Madison,Food,4
RHbBdErWlUxwpFahZmAJlA,4,Madison,Food,30
rX_2X7SsHbQKau-LUk9zqQ,4.5,Madison,PersonalCare,11
iM2Qx3BgWJUW4xS3_VRqWA,3.5,Madison,Vehicle,3
azZrKH7KIkB_w_zG2gzR4w,3.5,Madison,Food,3
ZfkEIrZi8V57afI1iDMudg,4.5,Madison,Food,8
OwZGnPRa4ey7uVtmtkgOxw,3,Madison,Entertainment,9
t7KDRUUGG1sa1nEkCp_kUw,4.5,Madison,Bars,6
nGsb8QS2Urlqm9HzwU15lQ,4.5,Madison,Bars,7
yFf_1Yduhde1EnVIY7lZMQ,4,Madison,Food,26
prIu_ALn9HQlzOXN8Rp1kA,3.5,Madison,Entertainment,3
KcMG9fhpiEj4IeeIiXWASQ,4.5,Madison,Food,8
#NAME?,3,Madison,Entertainment,22
LHQWJ2ZoG6KTrBVJM99W1w,2.5,Madison,Food,3
f1Kmu1MFsLOQui7t5vGHaQ,2.5,Madison,Home,3
LHPRjU_ZFRpLoL3c3kqZ7A,4,Madison,Food,28
dU9Gd_6-JZnybiH7dDMs_g,4,Madison,Bars,6
ivcHi0dN3bHVCf43-fqtzg,4.5,Madison,Bars,4
Ihd6mI4cfXzIwcMSXZnhnA,3.5,Madison,Shopping,28
lDN6NwNX9uDUZWt53yeDrg,5,Madison,Food,4
yR_oVVP2cOeDpu5WrlpquA,4,Madison,Food,19
cFgkwdZqSFSHwvhCss8hbQ,3.5,Madison,Food,9
1vXBMPl0It4jzUWBM-lJgA,3,Madison,Food,22
ZusZ0l8gBpLvvYcTkuvRgw,2.5,Madison,PersonalCare,16
oZaCeojhVeBMvcjk_bFDag,4,Madison,Home,10
EmYrg9eZoT0zoJfrcjV8Tw,3.5,Madison,Food,8
Nhv1SqQ9EDufBtwovJi2BA,4,Madison,Home,9
TzVOQi5IsSVBpiaLJKob0A,5,Madison,Food,8
52sPwAsTpCFjbeuqJ6yt7A,3.5,Madison,Sports,3
SN30ZyqM2mE1bW0Qhqnyjw,3.5,Madison,Sports,4
GiSp4eUXWQQjx-XDs-A0Wg,3,Madison,Food,10
2xRvgHdrm4X3myIFdp9Wew,2.5,Madison,Hotels,9
3Jq5cde5lN9tLPrrOUAEFw,4,Madison,Food,54
n2g9BkP_Wrcsv_x_CenwzA,4,Madison,PersonalCare,9
BywnwBmTMHrChhyJZtmI_A,4,Madison,Sports,13
v2CmJCwir4AyYJiuVlzIgg,5,Madison,Bars,4
AuYLVZXmL0kw15E2MCDM3Q,4.5,Madison,Home,44
c2ZluDaHbes0-ZgvZyurBw,3.5,Madison,PersonalCare,27
0zaZp4Kqar6P4iG0ZfuftQ,4.5,Madison,Food,26
xYpgYf79bzT4z3YaakfQDA,3.5,Madison,Food,3
y7740AzeH-wrSNfCIdgO_w,4.5,Madison,Shopping,8
lnQu_tYVEzyPtjJTQWyBAw,4,Madison,Bars,3
3ZQmCHGtK6JNHlxaCeOx7g,3.5,Madison,Food,63
REvqKe3tr77Tgxot1vhfBg,2,Madison,Entertainment,5
hzplsnl4j4ygX6kVZdwrog,3.5,Madison,Food,5
jKHUC5jxtDzzaasC8RgV8A,4.5,Madison,Food,5
LxqgbNnmfSu-SeB366EaPw,2,Madison,Food,3
ARO2J7qfxHnBpzngelVh3g,2.5,Madison,Food,3
ivTX3Aeo7KH2KTZpNompkA,3,Madison,Entertainment,5
fh5Ym2b5Va4u-Ajkyhy0Hw,3.5,Madison,Sports,8
IoWXpj8WFNNu47rKpPb-Og,3.5,Madison,Food,68
UG8_qBLDftCK0ht3KdFkGQ,3.5,Madison,Home,12
a9lJ_yFa3JO2rfDTlabSiw,4,Madison,PersonalCare,11
#NAME?,2.5,Madison,Food,4
TjjsCGcgCiSe6XM58i0cyw,3,Madison,Food,7
1s5nBRc-6BqFT_1-ZaVVug,4,Madison,Bars,81
JPCwC9IAWCgJLEGI4tSMdg,1.5,Madison,PersonalCare,7
REYG0JxTWeM-zIbBKVEy1w,3.5,Madison,Food,3
YILwr2n06ZPhQYw0W0T8Rw,4,Madison,Home,4
LHvAln51CTzJffGJrHTDoQ,3.5,Madison,Food,7
PXCtidoEFAg4M8US9ZVMng,4,Madison,Bars,4
zL5n_isjIyB63Nlys1mBkg,3.5,Madison,Food,5
ABbK1bVL9hMDNy6iG5rXiQ,2.5,Madison,Entertainment,12
2WxwgDMKm8XW6grbuMsDwg,2.5,Madison,Vehicle,13
t3Q79Fkxu8NTBlQVVCk1cA,3,Madison,Food,94
ALE6n4ec-_JvopWx5de7PA,1,Madison,Shopping,7
WERUCpgQ6bwyMI27uUTHjA,2.5,Madison,Sports,34
wHS0hwstJrtnrXsWSuRQOg,3.5,Madison,Shopping,7
WsgcDmTPfRNGos90P_t4Kg,2.5,Madison,PersonalCare,24
5w-qVzxUOGEajm9eH3gEkA,4,Madison,Entertainment,22
LaDMVEqZHyzJRjwx6i2w9g,3.5,Madison,Fashion,4
MmpHE18veUOJKK3OGrfEGA,3,Madison,Food,12
M_3doaDZA1KCpB6ouB6TWw,4.5,Madison,Sports,8
aBr_8c1LJpDj-zk3_XacoQ,4.5,Madison,PersonalCare,7
t7rdgYV5ttvEXHw7wBUEnA,5,Madison,Home,8
pHxgejKktOx2pnArfdZwbw,4.5,Madison,Food,3
YzoKsPgUSD7GBzNAjsfgRA,2,Madison,Home,4
YulqCqk7GvX-iutkYTd-0Q,4.5,Madison,Home,4
zS5Kjfpa64pR2cJymsHttw,4,Madison,Shopping,3
PqbghB7yoOaxRgHXxTWfAg,4.5,Madison,PersonalCare,25
oJzdH5jOeHJrq4ukVUQ0uQ,4,Madison,PersonalCare,17
h29KqgiReV9_Ga58aPjGqA,4,Madison,Education,14
GCeC3Qf1YmageCuNgaVpDA,4,Madison,Entertainment,3
k6WR9uJmwYyMdLgRZXYSGg,3.5,Madison,Vehicle,5
H6CnqXqKqiAZQhW6nmBlGA,3,Madison,Food,16
pGb32r9TP7mdr801igJYOA,2,Madison,Food,12
M7NcaD07G9hM7hoQfcNDqA,2.5,Madison,Home,5
pOqPZHdrJN9LfMZcLiz6tA,3,Madison,Home,4
IMJeC9lLrUD8BM6gnPvSCw,4,Madison,Shopping,5
0UL_ZuWauXthShF2mb9iKw,3.5,Madison,Shopping,15
#NAME?,5,Madison,Food,10
Y2WSo7PpZ4sIw7rRFgGUIQ,4,Madison,Home,6
ikbFzbxoBxxXGtAi6RJIiQ,3.5,Madison,Pets,5
ji1pb4z0DC9v4koKhZapxw,4.5,Madison,Work,6
nKwwdWcLWDyvEV_wtCDfew,4,Madison,Shopping,4
XDSF7FG4XHH9hQ1Atnz23Q,3,Madison,Vehicle,19
udR__ymJC0QPOarPFxQlNA,3.5,Madison,Pets,9
or7RTcy30R45mzkJJMgJdQ,2,Madison,Sports,10
FtcehGdADcNqSi2KV1tTQw,3.5,Madison,Food,19
NXvSn-78mqOK3mBJpVSLZA,2.5,Madison,Food,31
Urnid7YUwfMuoFAwYT7PFw,5,Madison,Education,3
5RXqAiQZkSxGvZFI1h20kw,4,Madison,Food,5
r0ZYxiM57yUv8wM2Ce5PIA,3,Madison,Food,7
mgdNiQffPfdw0aBagF_0bA,4,Madison,PersonalCare,11
zaBxRSSUx9w8AlclYTaM9w,5,Madison,Vehicle,17
kIfBN_8lbCL_U4ZWme45ng,4,Madison,PersonalCare,8
Yrt5ogp8-mcJrKpg879AeA,4.5,Madison,Education,8
pk6qvheIWTX6d8Ndr8ejbg,3.5,Madison,Sports,7
ik657BW7tdD0TL73VQYcXw,5,Madison,Shopping,8
uwQedgHu-r1cNQN1kz9bYg,3.5,Madison,PersonalCare,4
tHXoHR1XjNaxf_qT6qZKfw,3.5,Madison,Pets,41
FGuHcNuM69jqDzoAY21XNw,3.5,Madison,Home,11
vK5sub1Y993EtLHVtnt9Pg,3,Madison,Entertainment,42
b3ZOCcD_bU9Tfv21o9ThBQ,3.5,Madison,Bars,25
rweHhCO0jb3MuiGMBCAOMg,3,Madison,Vehicle,19
xKy1DMGxI5VWrkyLqXV3yQ,5,Madison,Food,13
eKLPDFbIjgjZIMJyai1wwg,4,Madison,Food,12
QJI-AfNpU3d4QOdUg7MY7A,3.5,Madison,Vehicle,4
wPZCYnPkdHjGkN1_Zs0q4g,4.5,Madison,PersonalCare,11
VJ8GN_gYG1og823wzzDlNQ,4.5,Madison,Food,4
8XHad9b3D7Zynt5ZkrQK7w,3,Madison,Shopping,55
IGSRMosqxLsl__B22dMDsQ,2.5,Madison,Bars,11
ozbJre3J477wZJ_69hw-qA,5,Madison,Food,7
N9Fhc21FV5AokjZm54TNYg,3.5,Madison,Entertainment,6
a5FttSCTWbAZmfkIkUENJw,3,Madison,Food,14
CmCvsKSVNJwtiGggMw9Khw,4.5,Madison,Food,154
wYj6NDK3SNCHL0kFPKRKug,3,Madison,Home,6
YCKOz3ja7i3nbavwdf6lWQ,4,Madison,Food,137
sDztr8JurdXSFy48pfL5RA,4,Madison,Food,11
b1Rosp3eIyRKgSbr6Axg1Q,3,Madison,Work,115
9mLTQ3K7FreunEE_QcqDJA,2,Madison,Food,3
a8UhvURurzrNwhXJBj8fzw,2.5,Madison,Food,24
DB8DUwOP5KUmafPCN-RKEA,2,Madison,Entertainment,20
4UsqmhU5wCmt1VnNyVoI7Q,3.5,Madison,Entertainment,20
o7QEF204B1ACUp2bvwMuiQ,3.5,Madison,Food,3
JqFd6WfrCqDvvgPmfY5njw,3,Madison,Entertainment,52
ZdDgpzsj655q2XBUJ9inEQ,4,Madison,Food,4
XY_vRB1QTqo86sGALFLjAw,3,Madison,Home,41
Rugkh68gnv43PHZjp5Bwtw,4.5,Madison,Vehicle,21
Rz9pomCN5c-AUuDSZbV4PA,5,Madison,Food,8
g5FAsWG5zxs0lO-VfGUD1g,4,Madison,PersonalCare,5
f393NrFKAIV-gqbp27LGfQ,4,Madison,Food,30
sywKS0egWKmb9vJr9a_zUA,3.5,Madison,Food,61
V5Jq0oT5DitHzmOIQO65yw,3,Madison,Food,4
OAXWfsklsATjpui2C8HilQ,3,Madison,Food,26
K2BxGfj37me-kf__ey4GVQ,3,Madison,Food,50
iFd_GU21RrxyzL8eE0RQEQ,3.5,Madison,Entertainment,74
5JOVLm1SYfXPCO3OUZqVtg,3.5,Madison,Entertainment,20
k0buiR7AyQ0PuoMM6YuRtA,4,Madison,Shopping,10
WLYrwAPDP7h6Z8mavSTDvw,2.5,Madison,Education,4
#NAME?,3.5,Madison,Bars,3
uLVxcapjrEBiEAJo0Om7gQ,2.5,Madison,Food,6
wEObycryWb89BMjp5-QTwQ,2,Madison,Food,6
cvEtq-MZ7x-NON5mz4jZdg,3.5,Madison,PersonalCare,27
NG6A1dF_kEpvv7yCbDyOXw,3,Madison,Food,4
tLyaM-S_iZZKCeo45AbDpw,3.5,Madison,Food,19
h2IzpWxS1VR96D_vP_NOdA,3,Madison,Pets,36
Osj-65iYNCkbj0y0exOP3Q,4,Madison,PersonalCare,17
hygjBzyt7x4UAOwtKJh-vA,5,Madison,Sports,8
ql-SBU0Pds1gaTo9Ym8swQ,3.5,Madison,Food,15
hu-bN_hviJBJCir03tfWZA,3.5,Madison,Food,6
JoqEMWBfPFS6pLhBxPyENQ,2.5,Madison,PersonalCare,28
_5tKO0-1dAiUUn8nDBYt9Q,2.5,Madison,Food,3
ZP761-os3_PHEaNohcz_7A,2.5,Madison,Work,34
_xeigHhwNOB6N1if3lQO3w,3,Madison,Sports,41
zBq9sxQ1lfhqufowqt35yw,4.5,Madison,Food,3
1qz8Ws6tEu04X632x08pzg,2.5,Madison,PersonalCare,17
hi193MeeL_rMEh_JF_g_uw,2.5,Madison,Food,3
ERFoZinwdmyN9ZoAL8-1Hw,2.5,Madison,Food,4
rnuJIxhGzwkGGY-X4wYOhQ,3,Madison,Food,6
fsn139vIDwz7a6TKOuc3cw,3.5,Madison,Food,7
D71QSaNEuvnh6OQLseRMZg,2.5,Madison,Food,5
fLX-zTknkBKHnONEx7qIdA,3.5,Madison,PersonalCare,4
jOt2dDDvOJrvHMUPNgqyVA,3.5,Madison,Sports,12
s3MpNIkdbkFOfJ29W8PFmA,3,Madison,Food,18
ktlq6DjqmRCos9FN2dfQVQ,2,Madison,Food,6
ITgHcPGmiGBochqwNdVhVQ,3,Madison,Shopping,16
sQ3xlXVOBL-cJQOCcLu4MA,4,Madison,Food,20
P5xrEmDbRS75BYOv3D64aA,4.5,Madison,Education,3
8kjtI9PjoHMYn8w_BT3gTg,4,Madison,PersonalCare,4
Ff3T6bdHh7o8hFb7Bhkn7g,1,Madison,Food,3
RGhrKwpovRj0Xp9qO6PcCA,3,Madison,Home,5
tzoG3PygQtg_aiHyEQjpxQ,2.5,Madison,PersonalCare,3
p-M9_xIqI4v6gSUaPr7W3g,2.5,Madison,Food,3
FDTwiSW2IUJVJCeS3Jv3eQ,2,Madison,Food,5
2f6Yl56vp1cbMwZdKBJ6pg,2.5,Madison,Food,3
jX2ibRfoHT-lw0Q5_xBzsA,4.5,Madison,Bars,24
by3KLTDO4WH-WiISERWRxQ,2.5,Madison,PersonalCare,13
sH51uts7AIRB_iUPrQGbkw,5,Madison,Entertainment,3
oUxY7X9MCqd_wrZgfV4GNQ,3,Madison,Education,31
vPvo-JCzeM_i4evGbE_vTg,5,Madison,Food,3
fc7QD3p7hOyewBFNOvTdOg,2.5,Madison,Food,15
R5uo6DzA8vGLIbatkt7vZQ,4,Madison,PersonalCare,7
xG7wiKZC0Yu_ZpZtnLC91Q,3,Madison,Food,21
