business_id,stars,city,categories,review_count
2DtS8_IjBx3cb9sgJ2sxjQ,4.5,Madison,"[Food, Herbs & Spices, Specialty Food",17
Vt7kCJsL8xMrXEzrPyqmwA,2,Madison,"[Banks & Credit Unions, Financial Services",4
S-fNAS3auvsDkAl3xcByeg,1.5,Madison,"[Burgers, Fast Food, Restaurants",5
T8zH3Tb7aodO0QXJg1qJFg,3.5,Madison,"[Skin Care, Hair Salons, Day Spas, Beauty & Spas",7
e3_uSU1HoMEn9A451Lrq_g,2.5,Madison,"[Shopping, Drugstores, Beauty & Spas, Food, Convenience Stores, Cosmetics & Beauty Supply",6
LHyB122HpkWueoWj-0bX4A,3,Madison,"[Pizza, Restaurants",18
MtqYWxZquv2kh4mtXhFAmg,3.5,Madison,"[Shopping, Optometrists, Health & Medical, Eyewear & Opticians",6
A8QunvG1_F2i9oOJGRoxeg,4.5,Madison,"[Health & Medical, Dentists, General Dentistry",4
omWFwLRqI3VTcM46L8-qaA,2.5,Madison,"[Noodles, Restaurants",20
dOo_jUaYeHC4b6bgOytinw,4,Madison,"[Seafood, Steakhouses, Mediterranean, Restaurants",61
0pwnv2HPiUCncY-8xXJf1A,3.5,Madison,"[Hardware Stores, Building Supplies, Shopping, Home Services, Home & Garden",6
pMc19nT9vzoxZ3R2RK3ddg,1.5,Madison,[Restaurants,3
ivtZQyk8W-ZRbUHkUpXh6Q,3,Madison,"[Soup, Sandwiches, Salad, Restaurants",17
IRo6kvc8HdYJUxnEVdV1EQ,4,Madison,"[Active Life, Yoga, Fitness & Instruction",21
lIL_VuvmxBr_yQQH_P9QHg,4,Madison,"[Bakeries, Food, Breakfast & Brunch, Restaurants",175
cG-wWJPO6MCuphYIqVcLsQ,3.5,Madison,"[Pizza, Restaurants",69
vXK8lVxFjyhVSoSgMvTxww,3,Madison,"[Bars, American (Traditional), Fish & Chips, Nightlife, Restaurants",20
juPm-LuC_jRwQtZuFlsoRg,3,Madison,"[Food, Coffee & Tea",19
rcGhjWnTnDrnBlKQEKPjyA,5,Madison,"[Auto Repair, Automotive",6
XWr5XeK6TD-oGQWfgnXm_Q,4,Madison,"[Sports Medicine, Doctors, Health & Medical",4
EO_LRZc_g0KIR-uRC2ecnQ,3.5,Madison,"[Food, Desserts, Restaurants, Ice Cream & Frozen Yogurt, Burgers",61
naUQ_ZHKq2ONBwW5EhJXJQ,3.5,Madison,"[American (Traditional), Salad, Restaurants",235
GQKtoOLNysSneVweTD7wXA,2,Madison,"[Home Services, Real Estate, Apartments",5
R-4tjfnekooHGA8C-SWVhQ,5,Madison,"[Banks & Credit Unions, Financial Services, Mortgage Brokers, Home Services, Real Estate",4
#NAME?,3.5,Madison,"[Plumbing, Home Services",6
xHbPpgOiJVWlzDi-gSA2xw,3.5,Madison,"[Local Services, Sewing & Alterations",3
cBdOHrSxYC62ixBipsVAJg,3.5,Madison,"[Shopping, Knitting Supplies",12
iqQPtw_1KJMGXARhApMN2w,4,Madison,"[Hotels & Travel, Bed & Breakfast, Event Planning & Services, Hotels",21
FHZ64Oranz1H0P79lXKbug,4.5,Madison,"[Arts & Crafts, Shopping, Costumes, Drugstores",7
1rgTvrHz2JXojwM0GbmK7g,4.5,Madison,"[Local Services, Shoe Repair",11
XsDFvUcFxnOEOw9zKvO-iA,3,Madison,"[Mexican, Tex-Mex, Restaurants",68
Br9o4CNzhwUw4YUHseGA-g,3.5,Madison,"[Pizza, Restaurants",19
A_5rEz0Z9yD9JngBbeZfWg,4,Madison,"[Active Life, Skating Rinks",4
5a4CX1l4pJ3tSp_KBNQ2VQ,4.5,Madison,"[Hair Salons, Massage, Beauty & Spas",16
_4X98f4irlXGiFcsV7YPgA,3.5,Madison,"[Shopping, Jewelry",5
d5lAPQVdqWrdaYBEVpDsIQ,2.5,Madison,"[Electronics, Shopping",11
Q1boMG9CrpZ32njTInt1_A,4.5,Madison,"[Childrens Clothing, Baby Gear & Furniture, Fashion, Shopping, Toy Stores",4
LtwfC-xDvCPhMMGJ0DdLnQ,4,Madison,"[Comic Books, Shopping, Books, Mags, Music & Video",13
dOklkqk15g-6-w7pOSPPBg,4.5,Madison,"[Barbers, Beauty & Spas",8
yO0vheaSkOLP_UDUBpsW1Q,4,Madison,"[Arts & Crafts, Shopping, Framing",4
RHbBdErWlUxwpFahZmAJlA,4,Madison,"[Kitchen & Bath, Shopping, Home & Garden, Toy Stores",30
rX_2X7SsHbQKau-LUk9zqQ,4.5,Madison,"[Food, Specialty Food, Candy Stores, Chocolatiers & Shops",11
iM2Qx3BgWJUW4xS3_VRqWA,3.5,Madison,"[Banks & Credit Unions, Financial Services",3
azZrKH7KIkB_w_zG2gzR4w,3.5,Madison,"[Religious Organizations, Synagogues",3
ZfkEIrZi8V57afI1iDMudg,4.5,Madison,"[Shopping, Drugstores",8
OwZGnPRa4ey7uVtmtkgOxw,3,Madison,"[Mediterranean, Restaurants",9
t7KDRUUGG1sa1nEkCp_kUw,4.5,Madison,"[Brewing Supplies, Shopping",6
nGsb8QS2Urlqm9HzwU15lQ,4.5,Madison,"[Food, Coffee & Tea",7
yFf_1Yduhde1EnVIY7lZMQ,4,Madison,"[Music & DVDs, Books, Mags, Music & Video, Shopping",26
prIu_ALn9HQlzOXN8Rp1kA,3.5,Madison,"[Active Life, Golf",3
KcMG9fhpiEj4IeeIiXWASQ,4.5,Madison,"[Libraries, Public Services & Government",8
#NAME?,3,Madison,"[Beauty & Spas, Nail Salons",22
LHQWJ2ZoG6KTrBVJM99W1w,2.5,Madison,"[Thrift Stores, Shopping",3
f1Kmu1MFsLOQui7t5vGHaQ,2.5,Madison,"[Home Services, Real Estate, Apartments",3
LHPRjU_ZFRpLoL3c3kqZ7A,4,Madison,"[Active Life, Mini Golf, Golf",28
dU9Gd_6-JZnybiH7dDMs_g,4,Madison,"[Local Services, Printing Services, Shopping, Office Equipment",6
ivcHi0dN3bHVCf43-fqtzg,4.5,Madison,"[Active Life, Gymnastics",4
Ihd6mI4cfXzIwcMSXZnhnA,3.5,Madison,"[Pubs, Bars, American (New), Nightlife, Restaurants",28
lDN6NwNX9uDUZWt53yeDrg,5,Madison,"[Arts & Crafts, Shopping, Home Services, Building Supplies",4
yR_oVVP2cOeDpu5WrlpquA,4,Madison,"[Bars, Country Clubs, Arts & Entertainment, Dive Bars, Burgers, Nightlife, Restaurants",19
cFgkwdZqSFSHwvhCss8hbQ,3.5,Madison,"[Hair Salons, Barbers, Beauty & Spas",9
1vXBMPl0It4jzUWBM-lJgA,3,Madison,"[Breakfast & Brunch, Restaurants",22
ZusZ0l8gBpLvvYcTkuvRgw,2.5,Madison,"[Bars, American (Traditional), Nightlife, Steakhouses, Sports Bars, Restaurants",16
oZaCeojhVeBMvcjk_bFDag,4,Madison,"[Supper Clubs, Bars, Fish & Chips, Nightlife, Restaurants",10
EmYrg9eZoT0zoJfrcjV8Tw,3.5,Madison,"[Food, Grocery",8
Nhv1SqQ9EDufBtwovJi2BA,4,Madison,"[Local Services, Dry Cleaning & Laundry",9
TzVOQi5IsSVBpiaLJKob0A,5,Madison,"[Auto Repair, Automotive",8
52sPwAsTpCFjbeuqJ6yt7A,3.5,Madison,"[Home Services, Contractors",3
SN30ZyqM2mE1bW0Qhqnyjw,3.5,Madison,"[Auto Repair, Oil Change Stations, Wheel & Rim Repair, Automotive",4
GiSp4eUXWQQjx-XDs-A0Wg,3,Madison,"[Books, Mags, Music & Video, Shopping",10
2xRvgHdrm4X3myIFdp9Wew,2.5,Madison,"[Pizza, Restaurants",9
3Jq5cde5lN9tLPrrOUAEFw,4,Madison,"[Delis, Italian, Pizza, Restaurants",54
n2g9BkP_Wrcsv_x_CenwzA,4,Madison,"[Department Stores, Fashion, Shopping",9
BywnwBmTMHrChhyJZtmI_A,4,Madison,"[Chinese, Restaurants",13
v2CmJCwir4AyYJiuVlzIgg,5,Madison,"[Arts & Crafts, Shopping",4
AuYLVZXmL0kw15E2MCDM3Q,4.5,Madison,"[Dive Bars, Jazz & Blues, Arts & Entertainment, Nightlife, Bars",44
c2ZluDaHbes0-ZgvZyurBw,3.5,Madison,"[Chinese, Restaurants",27
0zaZp4Kqar6P4iG0ZfuftQ,4.5,Madison,"[Seafood, Restaurants",26
xYpgYf79bzT4z3YaakfQDA,3.5,Madison,"[Active Life, Tennis",3
y7740AzeH-wrSNfCIdgO_w,4.5,Madison,"[Skin Care, Nail Salons, Massage, Beauty & Spas",8
lnQu_tYVEzyPtjJTQWyBAw,4,Madison,"[Discount Store, Shopping",3
3ZQmCHGtK6JNHlxaCeOx7g,3.5,Madison,"[Nightlife, Bars, American (New), Sports Bars, Restaurants",63
REvqKe3tr77Tgxot1vhfBg,2,Madison,"[Hardware Stores, Shopping, Home & Garden",5
hzplsnl4j4ygX6kVZdwrog,3.5,Madison,"[Automotive, Auto Parts & Supplies",5
jKHUC5jxtDzzaasC8RgV8A,4.5,Madison,"[Sporting Goods, Shopping",5
LxqgbNnmfSu-SeB366EaPw,2,Madison,"[Shopping, Home Services, Arts & Crafts, Interior Design, Home & Garden, Art Supplies, Furniture Stores",3
ARO2J7qfxHnBpzngelVh3g,2.5,Madison,"[Shopping, Eyewear & Opticians",3
ivTX3Aeo7KH2KTZpNompkA,3,Madison,"[Local Services, Computers, Shopping, Printing Services, Office Equipment",5
fh5Ym2b5Va4u-Ajkyhy0Hw,3.5,Madison,"[Food, Bagels, Breakfast & Brunch, Restaurants",8
IoWXpj8WFNNu47rKpPb-Og,3.5,Madison,"[Mexican, Restaurants",68
UG8_qBLDftCK0ht3KdFkGQ,3.5,Madison,"[Used, Vintage & Consignment, Fashion, Shopping",12
a9lJ_yFa3JO2rfDTlabSiw,4,Madison,"[Beauty & Spas, Nail Salons",11
#NAME?,2.5,Madison,"[Shopping, Cosmetics & Beauty Supply, Beauty & Spas",4
TjjsCGcgCiSe6XM58i0cyw,3,Madison,"[Sporting Goods, Bikes, Shopping",7
1s5nBRc-6BqFT_1-ZaVVug,4,Madison,"[Cajun/Creole, Restaurants",81
JPCwC9IAWCgJLEGI4tSMdg,1.5,Madison,"[Shopping Centers, Shopping",7
REYG0JxTWeM-zIbBKVEy1w,3.5,Madison,"[Musical Instruments & Teachers, Shopping",3
YILwr2n06ZPhQYw0W0T8Rw,4,Madison,"[Colleges & Universities, Education",4
LHvAln51CTzJffGJrHTDoQ,3.5,Madison,"[Bars, American (Traditional), Nightlife, Lounges, Restaurants",7
PXCtidoEFAg4M8US9ZVMng,4,Madison,"[Plumbing, Water Heater Installation/Repair, Home Services, Heating & Air Conditioning/HVAC",4
zL5n_isjIyB63Nlys1mBkg,3.5,Madison,"[Real Estate Services, Home Services, Real Estate",5
ABbK1bVL9hMDNy6iG5rXiQ,2.5,Madison,"[Automotive, Body Shops",12
2WxwgDMKm8XW6grbuMsDwg,2.5,Madison,"[Pizza, Restaurants",13
t3Q79Fkxu8NTBlQVVCk1cA,3,Madison,"[Hotels & Travel, Event Planning & Services, Hotels",94
ALE6n4ec-_JvopWx5de7PA,1,Madison,"[Burgers, Fast Food, Restaurants",7
WERUCpgQ6bwyMI27uUTHjA,2.5,Madison,"[Bars, American (Traditional), Nightlife, Restaurants, Sports Bars, Diners",34
wHS0hwstJrtnrXsWSuRQOg,3.5,Madison,"[Local Services, Dry Cleaning & Laundry",7
WsgcDmTPfRNGos90P_t4Kg,2.5,Madison,"[American (Traditional), Cafes, Restaurants",24
5w-qVzxUOGEajm9eH3gEkA,4,Madison,"[Breakfast & Brunch, American (New), Restaurants",22
LaDMVEqZHyzJRjwx6i2w9g,3.5,Madison,"[Fast Food, Mexican, Tex-Mex, Restaurants",4
MmpHE18veUOJKK3OGrfEGA,3,Madison,"[Hotels & Travel, Event Planning & Services, Hotels",12
M_3doaDZA1KCpB6ouB6TWw,4.5,Madison,"[Bars, American (Traditional), Dive Bars, Nightlife, Restaurants, Fish & Chips",8
aBr_8c1LJpDj-zk3_XacoQ,4.5,Madison,"[Plumbing, Fire Protection Services, Home Services",7
t7rdgYV5ttvEXHw7wBUEnA,5,Madison,"[Event Planning & Services, Caterers",8
pHxgejKktOx2pnArfdZwbw,4.5,Madison,"[Bars, Nightlife, Lounges",3
YzoKsPgUSD7GBzNAjsfgRA,2,Madison,"[Cabinetry, Flooring, Home Services, Carpeting",4
YulqCqk7GvX-iutkYTd-0Q,4.5,Madison,"[Automotive, Auto Parts & Supplies",4
zS5Kjfpa64pR2cJymsHttw,4,Madison,"[Hot Tub & Pool, Shopping, Home & Garden",3
PqbghB7yoOaxRgHXxTWfAg,4.5,Madison,"[Food, Grocery",25
oJzdH5jOeHJrq4ukVUQ0uQ,4,Madison,"[Hotels & Travel, Event Planning & Services, Hotels",17
h29KqgiReV9_Ga58aPjGqA,4,Madison,"[Food, Grocery",14
GCeC3Qf1YmageCuNgaVpDA,4,Madison,"[Libraries, Public Services & Government",3
k6WR9uJmwYyMdLgRZXYSGg,3.5,Madison,"[Music Venues, Arts & Entertainment, Event Planning & Services, Venues & Event Spaces, Nightlife",5
H6CnqXqKqiAZQhW6nmBlGA,3,Madison,"[American (Traditional), Venues & Event Spaces, Event Planning & Services, Bowling, Active Life, Restaurants",16
pGb32r9TP7mdr801igJYOA,2,Madison,"[Shopping, Appliances & Repair, Home & Garden, Local Services, Electronics, Furniture Stores",12
M7NcaD07G9hM7hoQfcNDqA,2.5,Madison,"[Shopping, Adult",5
pOqPZHdrJN9LfMZcLiz6tA,3,Madison,"[Home Services, Garage Door Services",4
IMJeC9lLrUD8BM6gnPvSCw,4,Madison,"[Pet Services, Pets",5
0UL_ZuWauXthShF2mb9iKw,3.5,Madison,"[Pubs, Bars, American (Traditional), Nightlife, Restaurants",15
#NAME?,5,Madison,"[Auto Repair, Automotive",10
Y2WSo7PpZ4sIw7rRFgGUIQ,4,Madison,"[Home Cleaning, Home Services",6
ikbFzbxoBxxXGtAi6RJIiQ,3.5,Madison,"[Automotive, Motorcycle Repair, Motorcycle Dealers",5
ji1pb4z0DC9v4koKhZapxw,4.5,Madison,"[Movers, Home Services",6
nKwwdWcLWDyvEV_wtCDfew,4,Madison,"[Veterinarians, Pets",4
XDSF7FG4XHH9hQ1Atnz23Q,3,Madison,"[Movers, Home Services",19
udR__ymJC0QPOarPFxQlNA,3.5,Madison,"[Bars, Gay Bars, Nightlife, Dance Clubs",9
or7RTcy30R45mzkJJMgJdQ,2,Madison,"[Pets, Pet Stores",10
FtcehGdADcNqSi2KV1tTQw,3.5,Madison,"[Hotels & Travel, Event Planning & Services, Hotels",19
NXvSn-78mqOK3mBJpVSLZA,2.5,Madison,"[Shopping, Home & Garden, Furniture Stores",31
Urnid7YUwfMuoFAwYT7PFw,5,Madison,"[Lighting Fixtures & Equipment, Home Services",3
5RXqAiQZkSxGvZFI1h20kw,4,Madison,"[Shopping, Home & Garden, Antiques, Furniture Stores",5
r0ZYxiM57yUv8wM2Ce5PIA,3,Madison,"[Auto Repair, Automotive, Tires, Oil Change Stations",7
mgdNiQffPfdw0aBagF_0bA,4,Madison,"[Health & Medical, Hospitals",11
zaBxRSSUx9w8AlclYTaM9w,5,Madison,"[Food, Ethnic Food, Grocery, Seafood Markets, Specialty Food",17
kIfBN_8lbCL_U4ZWme45ng,4,Madison,"[Food, Specialty Food, Grocery, Seafood Markets",8
Yrt5ogp8-mcJrKpg879AeA,4.5,Madison,"[Flowers & Gifts, Shopping, Florists",8
pk6qvheIWTX6d8Ndr8ejbg,3.5,Madison,"[Local Services, Shipping Centers, Printing Services, Notaries",7
ik657BW7tdD0TL73VQYcXw,5,Madison,"[Auto Repair, Automotive",8
uwQedgHu-r1cNQN1kz9bYg,3.5,Madison,"[Food, Beer, Wine & Spirits",4
tHXoHR1XjNaxf_qT6qZKfw,3.5,Madison,"[Food, Grocery",41
FGuHcNuM69jqDzoAY21XNw,3.5,Madison,"[Local Services, Shoe Repair",11
vK5sub1Y993EtLHVtnt9Pg,3,Madison,"[Pizza, Restaurants",42
b3ZOCcD_bU9Tfv21o9ThBQ,3.5,Madison,"[Delis, Restaurants, Italian",25
rweHhCO0jb3MuiGMBCAOMg,3,Madison,"[Italian, Pizza, Restaurants",19
xKy1DMGxI5VWrkyLqXV3yQ,5,Madison,"[Auto Repair, Automotive",13
eKLPDFbIjgjZIMJyai1wwg,4,Madison,"[Barbers, Beauty & Spas",12
QJI-AfNpU3d4QOdUg7MY7A,3.5,Madison,"[Health & Medical, Dentists, General Dentistry",4
wPZCYnPkdHjGkN1_Zs0q4g,4.5,Madison,"[Bakeries, Food, Flowers & Gifts, Gift Shops, Shopping",11
VJ8GN_gYG1og823wzzDlNQ,4.5,Madison,"[Local Services, Shoe Repair",4
8XHad9b3D7Zynt5ZkrQK7w,3,Madison,"[Bars, American (Traditional), Nightlife, Restaurants",55
IGSRMosqxLsl__B22dMDsQ,2.5,Madison,"[Flowers & Gifts, Shopping, Florists",11
ozbJre3J477wZJ_69hw-qA,5,Madison,"[Hardware Stores, Shopping, Home & Garden",7
N9Fhc21FV5AokjZm54TNYg,3.5,Madison,"[Dive Bars, Bars, Nightlife",6
a5FttSCTWbAZmfkIkUENJw,3,Madison,"[Burgers, Fast Food, Restaurants",14
CmCvsKSVNJwtiGggMw9Khw,4.5,Madison,"[Bakeries, Food, Donuts",154
wYj6NDK3SNCHL0kFPKRKug,3,Madison,"[Shopping, Jewelry",6
YCKOz3ja7i3nbavwdf6lWQ,4,Madison,"[Restaurants, Pizza, Italian",137
sDztr8JurdXSFy48pfL5RA,4,Madison,"[Arts & Crafts, Shopping",11
b1Rosp3eIyRKgSbr6Axg1Q,3,Madison,"[Pizza, Restaurants",115
9mLTQ3K7FreunEE_QcqDJA,2,Madison,"[Thai, Restaurants",3
a8UhvURurzrNwhXJBj8fzw,2.5,Madison,"[Car Wash, Automotive, Auto Detailing",24
DB8DUwOP5KUmafPCN-RKEA,2,Madison,"[Hotels & Travel, Taxis, Transportation",20
4UsqmhU5wCmt1VnNyVoI7Q,3.5,Madison,"[Bars, American (Traditional), Nightlife, Restaurants",20
o7QEF204B1ACUp2bvwMuiQ,3.5,Madison,"[Auto Repair, Automotive, Towing",3
JqFd6WfrCqDvvgPmfY5njw,3,Madison,"[Chinese, Restaurants",52
ZdDgpzsj655q2XBUJ9inEQ,4,Madison,"[Persian/Iranian, Restaurants",4
XY_vRB1QTqo86sGALFLjAw,3,Madison,"[Buffets, Chinese, Restaurants",41
Rugkh68gnv43PHZjp5Bwtw,4.5,Madison,"[Colleges & Universities, Education",21
Rz9pomCN5c-AUuDSZbV4PA,5,Madison,"[Doctors, Hospitals, Health & Medical, Obstetricians & Gynecologists",8
g5FAsWG5zxs0lO-VfGUD1g,4,Madison,"[Sandwiches, Restaurants",5
f393NrFKAIV-gqbp27LGfQ,4,Madison,"[Food, Coffee & Tea",30
sywKS0egWKmb9vJr9a_zUA,3.5,Madison,"[Indian, Restaurants",61
V5Jq0oT5DitHzmOIQO65yw,3,Madison,"[Arts & Entertainment, Dance Clubs, Nightlife, Music Venues",4
OAXWfsklsATjpui2C8HilQ,3,Madison,"[Caterers, Pizza, Event Planning & Services, Restaurants",26
K2BxGfj37me-kf__ey4GVQ,3,Madison,"[Barbeque, Restaurants",50
iFd_GU21RrxyzL8eE0RQEQ,3.5,Madison,"[Noodles, Restaurants",74
5JOVLm1SYfXPCO3OUZqVtg,3.5,Madison,"[Bars, Karaoke, Nightlife",20
k0buiR7AyQ0PuoMM6YuRtA,4,Madison,"[Specialty Schools, Education, Event Planning & Services, Venues & Event Spaces",10
WLYrwAPDP7h6Z8mavSTDvw,2.5,Madison,"[Doctors, Health & Medical",4
#NAME?,3.5,Madison,"[Doctors, Health & Medical, Cardiologists",3
uLVxcapjrEBiEAJo0Om7gQ,2.5,Madison,"[Libraries, Public Services & Government",6
wEObycryWb89BMjp5-QTwQ,2,Madison,"[Allergists, Optometrists, Dermatologists, Health & Medical, Doctors",6
cvEtq-MZ7x-NON5mz4jZdg,3.5,Madison,"[Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels",27
NG6A1dF_kEpvv7yCbDyOXw,3,Madison,"[Italian, Steakhouses, Restaurants",4
tLyaM-S_iZZKCeo45AbDpw,3.5,Madison,"[Soup, Sandwiches, Salad, Restaurants",19
h2IzpWxS1VR96D_vP_NOdA,3,Madison,"[Pizza, Restaurants",36
Osj-65iYNCkbj0y0exOP3Q,4,Madison,"[Books, Mags, Music & Video, Shopping, Bookstores",17
hygjBzyt7x4UAOwtKJh-vA,5,Madison,"[Veterinarians, Pets",8
ql-SBU0Pds1gaTo9Ym8swQ,3.5,Madison,"[Department Stores, Fashion, Shopping",15
hu-bN_hviJBJCir03tfWZA,3.5,Madison,"[Shopping, Home & Garden",6
JoqEMWBfPFS6pLhBxPyENQ,2.5,Madison,"[Noodles, Restaurants",28
_5tKO0-1dAiUUn8nDBYt9Q,2.5,Madison,"[Party Supplies, Arts & Crafts, Shopping, Event Planning & Services, Costumes",3
ZP761-os3_PHEaNohcz_7A,2.5,Madison,"[Steakhouses, Restaurants",34
_xeigHhwNOB6N1if3lQO3w,3,Madison,"[Bars, Salad, Wine Bars, Nightlife, Italian, Restaurants",41
zBq9sxQ1lfhqufowqt35yw,4.5,Madison,"[Chinese, Restaurants",3
1qz8Ws6tEu04X632x08pzg,2.5,Madison,"[Pizza, Restaurants",17
hi193MeeL_rMEh_JF_g_uw,2.5,Madison,"[Womens Clothing, Fashion, Shopping",3
ERFoZinwdmyN9ZoAL8-1Hw,2.5,Madison,"[Doctors, Health & Medical",4
rnuJIxhGzwkGGY-X4wYOhQ,3,Madison,"[Food, Grocery",6
fsn139vIDwz7a6TKOuc3cw,3.5,Madison,"[Active Life, Gymnastics",7
D71QSaNEuvnh6OQLseRMZg,2.5,Madison,"[Bakeries, Food, Delis, Restaurants",5
fLX-zTknkBKHnONEx7qIdA,3.5,Madison,"[Active Life, Gyms, Trainers, Fitness & Instruction",4
jOt2dDDvOJrvHMUPNgqyVA,3.5,Madison,"[Chinese, Restaurants",12
s3MpNIkdbkFOfJ29W8PFmA,3,Madison,"[Hotels & Travel, Event Planning & Services, Hotels",18
ktlq6DjqmRCos9FN2dfQVQ,2,Madison,"[Hotels & Travel, Event Planning & Services, Hotels",6
ITgHcPGmiGBochqwNdVhVQ,3,Madison,"[Mens Clothing, Fashion, Shopping, Formal Wear",16
sQ3xlXVOBL-cJQOCcLu4MA,4,Madison,"[Beauty & Spas, Nail Salons",20
P5xrEmDbRS75BYOv3D64aA,4.5,Madison,"[Shopping, Flowers & Gifts, Nurseries & Gardening, Florists, Home & Garden",3
8kjtI9PjoHMYn8w_BT3gTg,4,Madison,"[Oral Surgeons, Health & Medical, Dentists, General Dentistry",4
Ff3T6bdHh7o8hFb7Bhkn7g,1,Madison,"[Local Services, Dry Cleaning & Laundry",3
RGhrKwpovRj0Xp9qO6PcCA,3,Madison,"[Womens Clothing, Fashion, Shopping, Accessories, Outlet Stores",5
tzoG3PygQtg_aiHyEQjpxQ,2.5,Madison,"[Health & Medical, Periodontists, Dentists, Orthodontists, Cosmetic Dentists",3
p-M9_xIqI4v6gSUaPr7W3g,2.5,Madison,"[Optometrists, Health & Medical",3
FDTwiSW2IUJVJCeS3Jv3eQ,2,Madison,"[Department Stores, Fashion, Shopping",5
2f6Yl56vp1cbMwZdKBJ6pg,2.5,Madison,"[Department Stores, Health & Medical, Fashion, Shopping, Optometrists",3
jX2ibRfoHT-lw0Q5_xBzsA,4.5,Madison,"[Bakeries, Food, Gluten-Free, Restaurants",24
by3KLTDO4WH-WiISERWRxQ,2.5,Madison,"[Auto Repair, Automotive",13
sH51uts7AIRB_iUPrQGbkw,5,Madison,"[Pediatric Dentists, Health & Medical, Dentists",3
oUxY7X9MCqd_wrZgfV4GNQ,3,Madison,"[American (Traditional), Pizza, Gluten-Free, Restaurants",31
vPvo-JCzeM_i4evGbE_vTg,5,Madison,"[Arts & Entertainment, Art Galleries, Shopping",3
fc7QD3p7hOyewBFNOvTdOg,2.5,Madison,"[Italian, Pizza, Chicken Wings, Restaurants",15
R5uo6DzA8vGLIbatkt7vZQ,4,Madison,"[Videos & Video Game Rental, Books, Mags, Music & Video, Shopping, Bookstores",7
xG7wiKZC0Yu_ZpZtnLC91Q,3,Madison,"[American (Traditional), Tex-Mex, Restaurants",21
#NAME?,1,Madison,"[Shopping, Home & Garden, Furniture Stores",4
M90CZuQrJdaLLlluL0TqAw,4,Madison,"[Local Services, Home Cleaning, Window Washing, Dry Cleaning & Laundry, Home Services",3
ZsRokIPEQ9t7qob68L5vlQ,3.5,Madison,"[Hotels & Travel, Event Planning & Services, Hotels",9
DeaPJJsg4i4uITiYQkvyqg,3.5,Madison,"[Shopping, Home Services, Building Supplies, Home & Garden, Hardware Stores, Pet Stores, Pets",20
hDdre8uLDKF-GyPE7me8Vw,4,Madison,"[Auto Repair, Automotive, Body Shops, Auto Glass Services",10
lesm5dewWD9yv0tpMPhu_g,2,Madison,"[Department Stores, Grocery, Fashion, Shopping, Food, Mobile Phones",17
mbUd7YxdLQfMVeeK6SULRQ,4.5,Madison,"[Local Services, Dry Cleaning & Laundry",14
2qk20hZsYefw8drFFdNaAw,2.5,Madison,[Public Services & Government,3
7l-FWHDt3bn0nU_xXyssCw,4.5,Madison,"[Local Services, Musical Instrument Services, Piano Stores",4
I07CozN6VIjhTogeEq6dcQ,3,Madison,"[Home Services, Contractors",7
o_sZxHSWl3LW6kABmQulWg,3.5,Madison,"[Plumbing, Home Services",6
NeRjPW16feUHOcDJqexUEA,3.5,Madison,"[Auto Repair, Automotive",6
6LNptbDHEKFDOpiJ7f-QYQ,3,Madison,"[Burgers, Fast Food, Restaurants",9
6veME2D8jNfyX-_YQJkJVw,4.5,Madison,"[Tires, Automotive, Wheel & Rim Repair, Auto Repair",11
Z7zTB4SCOO5c6ZtR5rxsfQ,2.5,Madison,"[Auto Repair, Oil Change Stations, Automotive",5
kJMUMpRfGMZUhjzoz-YvmQ,2,Madison,"[Fast Food, Sandwiches, Restaurants",5
0NeDVUK7wtKDZ3OvgB0I9A,2,Madison,"[Department Stores, Grocery, Fashion, Shopping, Food, Electronics",8
tLRXIk4exmTclgKJfNSlGA,4,Madison,"[Thai, Restaurants",66
D8x41ntd9r-2vksuFg1dPg,4,Madison,"[Shopping, Landscaping, Nurseries & Gardening, Home Services, Home & Garden",5
9q53nI98Zm_Y9sF7aBS3XQ,4.5,Madison,"[Oral Surgeons, Health & Medical, Dentists, General Dentistry",5
8WoT1ANS_UaPbd6MgVIfjw,5,Madison,"[Home Services, Garage Door Services",4
JMhZzPBxAgAx3cce0SoE1Q,4.5,Madison,"[Art Supplies, Shopping, Arts & Crafts",5
dO84oZ6TtSU0zJO7zm2aug,5,Madison,"[Health & Medical, Dentists, General Dentistry, Cosmetic Dentists",5
jJsjo7PC2GRPQveAtw317g,3.5,Madison,"[Shopping, Jewelry",7
UjhiTN9qJAEo2duSOXiYoQ,4.5,Madison,"[Active Life, Gyms, Trainers, Fitness & Instruction",9
JLRKM_B7zBNTQnmP_IypeQ,4,Madison,"[Pediatric Dentists, Health & Medical, Dentists, Orthodontists, Cosmetic Dentists",4
zCm-stt_czGayumPwlzn2w,2.5,Madison,"[Fast Food, Restaurants",7
aoVBfrELrShGVrY3750jCA,5,Madison,"[Auto Repair, Automotive",6
DBWQd4ImpWwWusHfXl4irA,1.5,Madison,"[Elementary Schools, Trainers, Fitness & Instruction, Active Life, Education, Preschools",5
drqf5VHj2RH-AXki4wIWJQ,2.5,Madison,"[Food, Ice Cream & Frozen Yogurt, Restaurants",4
o82lAY-adYznv9Cb52xEcw,2,Madison,"[Used, Vintage & Consignment, Fashion, Shopping",25
nkzV9qC4KP9w6gmf_wG0UQ,4.5,Madison,"[Home Services, Home Inspectors",8
